unit,year,country,variable,value
g,1981,EE,gdiincj992,0.281416924728749
g,1982,EE,gdiincj992,0.280974995317104
g,1983,EE,gdiincj992,0.280717586549829
g,1984,EE,gdiincj992,0.280265148613638
g,1985,EE,gdiincj992,0.279403143167082
g,1986,EE,gdiincj992,0.279187786750516
g,1987,EE,gdiincj992,0.278641455012135
g,1988,EE,gdiincj992,0.278389644284521
g,1989,EE,gdiincj992,0.314438169221806
g,1990,EE,gdiincj992,0.359844551858609
g,1991,EE,gdiincj992,0.395963491843371
g,1992,EE,gdiincj992,0.407847530199474
g,1993,EE,gdiincj992,0.428872409452865
g,1994,EE,gdiincj992,0.447669361877388
g,1995,EE,gdiincj992,0.448451057378563
g,1996,EE,gdiincj992,0.461910343159701
g,1997,EE,gdiincj992,0.462203799154558
g,1998,EE,gdiincj992,0.450611993334107
g,1999,EE,gdiincj992,0.439997304855027
g,2000,EE,gdiincj992,0.461284109488965
g,2001,EE,gdiincj992,0.454846180674743
g,2002,EE,gdiincj992,0.468282878834763
g,2003,EE,gdiincj992,0.480354120593866
g,2004,EE,gdiincj992,0.454621436303256
g,2005,EE,gdiincj992,0.481074450580394
g,2006,EE,gdiincj992,0.452130327341649
g,2007,EE,gdiincj992,0.442014755133826
g,2008,EE,gdiincj992,0.407657556319179
g,2009,EE,gdiincj992,0.379969199070226
g,2010,EE,gdiincj992,0.399205376485305
g,2011,EE,gdiincj992,0.419297264742276
g,2012,EE,gdiincj992,0.431117544739259
g,2013,EE,gdiincj992,0.440725653414269
g,2014,EE,gdiincj992,0.439030346631192
g,2015,EE,gdiincj992,0.411487792971084
g,2016,EE,gdiincj992,0.406695451679472
g,2017,EE,gdiincj992,0.408204396206244
g,2018,EE,gdiincj992,0.402002595571091
g,2019,EE,gdiincj992,0.435462014053272
g,2020,EE,gdiincj992,0.436591522316249
g,2021,EE,gdiincj992,0.414251904754437
g,2022,EE,gdiincj992,0.413179442443898
g,1981,EG,gdiincj992,0.502912714066923
g,1982,EG,gdiincj992,0.506051229744266
g,1983,EG,gdiincj992,0.51093088766887
g,1984,EG,gdiincj992,0.51800089783443
g,1985,EG,gdiincj992,0.518544724416902
g,1986,EG,gdiincj992,0.517543338329645
g,1987,EG,gdiincj992,0.524817060082086
g,1988,EG,gdiincj992,0.522880535287939
g,1989,EG,gdiincj992,0.525369374391943
g,1990,EG,gdiincj992,0.519100740824779
g,1991,EG,gdiincj992,0.517140892346003
g,1992,EG,gdiincj992,0.517421485975301
g,1993,EG,gdiincj992,0.516399113542022
g,1994,EG,gdiincj992,0.516235500068511
g,1995,EG,gdiincj992,0.516801934079883
g,1996,EG,gdiincj992,0.530527492122303
g,1997,EG,gdiincj992,0.54393285169791
g,1998,EG,gdiincj992,0.556402111684793
g,1999,EG,gdiincj992,0.566913292538509
g,2000,EG,gdiincj992,0.563179839472998
g,2001,EG,gdiincj992,0.561964804023461
g,2002,EG,gdiincj992,0.554424608819321
g,2003,EG,gdiincj992,0.55361598728496
g,2004,EG,gdiincj992,0.550169514002562
g,2005,EG,gdiincj992,0.546562921478632
g,2006,EG,gdiincj992,0.523366963450194
g,2007,EG,gdiincj992,0.529901079190157
g,2008,EG,gdiincj992,0.528455614427088
g,2009,EG,gdiincj992,0.517074054588516
g,2010,EG,gdiincj992,0.514563212362869
g,2011,EG,gdiincj992,0.518080203246193
g,2012,EG,gdiincj992,0.531492194766308
g,2013,EG,gdiincj992,0.532971092046711
g,2014,EG,gdiincj992,0.538036587499331
g,2015,EG,gdiincj992,0.546241869116415
g,2016,EG,gdiincj992,0.54181499247888
g,2017,EG,gdiincj992,0.537231012194351
g,2018,EG,gdiincj992,0.534525889671283
g,2019,EG,gdiincj992,0.531788945311444
g,2020,EG,gdiincj992,0.527742944875925
g,2021,EG,gdiincj992,0.527742844569573
g,2022,EG,gdiincj992,0.527742852442159
g,1981,ER,gdiincj992,0.615025015757681
g,1982,ER,gdiincj992,0.614153316388141
g,1983,ER,gdiincj992,0.614296456945794
g,1984,ER,gdiincj992,0.613790832798912
g,1985,ER,gdiincj992,0.61392302027005
g,1986,ER,gdiincj992,0.614193366109404
g,1987,ER,gdiincj992,0.615341620560955
g,1988,ER,gdiincj992,0.615677544939814
g,1989,ER,gdiincj992,0.616270191351347
g,1990,ER,gdiincj992,0.615829775754293
g,1991,ER,gdiincj992,0.624932125569444
g,1992,ER,gdiincj992,0.6338639964208
g,1993,ER,gdiincj992,0.64137814894724
g,1994,ER,gdiincj992,0.650519542380351
g,1995,ER,gdiincj992,0.658300334601762
g,1996,ER,gdiincj992,0.62256133258569
g,1997,ER,gdiincj992,0.59033459307318
g,1998,ER,gdiincj992,0.55692294296621
g,1999,ER,gdiincj992,0.522417033829145
g,2000,ER,gdiincj992,0.521610361735814
g,2001,ER,gdiincj992,0.521208769309911
g,2002,ER,gdiincj992,0.518434145789222
g,2003,ER,gdiincj992,0.521565095748961
g,2004,ER,gdiincj992,0.521226533519073
g,2005,ER,gdiincj992,0.526341402164757
g,2006,ER,gdiincj992,0.527718014598779
g,2007,ER,gdiincj992,0.528889870106404
g,2008,ER,gdiincj992,0.530249693404681
g,2009,ER,gdiincj992,0.533446984321738
g,2010,ER,gdiincj992,0.536573630889983
g,2011,ER,gdiincj992,0.538949980456341
g,2012,ER,gdiincj992,0.541111677336676
g,2013,ER,gdiincj992,0.542767321095869
g,2014,ER,gdiincj992,0.546722393916616
g,2015,ER,gdiincj992,0.547439789802688
g,2016,ER,gdiincj992,0.548023833343306
g,2017,ER,gdiincj992,0.546223830213108
g,2018,ER,gdiincj992,0.548208065703481
g,2019,ER,gdiincj992,0.547449967974552
g,2020,ER,gdiincj992,0.54670792825328
g,2021,ER,gdiincj992,0.546707000787418
g,2022,ER,gdiincj992,0.546706968103816
g,1981,ES,gdiincj992,0.367202568610193
g,1982,ES,gdiincj992,0.369983050487832
g,1983,ES,gdiincj992,0.361476909747593
g,1984,ES,gdiincj992,0.358524180622947
g,1985,ES,gdiincj992,0.368073942760915
g,1986,ES,gdiincj992,0.380443361876594
g,1987,ES,gdiincj992,0.36205644895659
g,1988,ES,gdiincj992,0.367114388993077
g,1989,ES,gdiincj992,0.362263228375937
g,1990,ES,gdiincj992,0.371296370761652
g,1991,ES,gdiincj992,0.362749028073431
g,1992,ES,gdiincj992,0.358010009085312
g,1993,ES,gdiincj992,0.356402457497083
g,1994,ES,gdiincj992,0.353639651313973
g,1995,ES,gdiincj992,0.366184985745619
g,1996,ES,gdiincj992,0.352166969094583
g,1997,ES,gdiincj992,0.348749120624415
g,1998,ES,gdiincj992,0.351348303088376
g,1999,ES,gdiincj992,0.351236787066139
g,2000,ES,gdiincj992,0.337617493866336
g,2001,ES,gdiincj992,0.333486647554782
g,2002,ES,gdiincj992,0.330458717237796
g,2003,ES,gdiincj992,0.332879978109471
g,2004,ES,gdiincj992,0.324068157585497
g,2005,ES,gdiincj992,0.321791192244648
g,2006,ES,gdiincj992,0.322848758554802
g,2007,ES,gdiincj992,0.31158775587061
g,2008,ES,gdiincj992,0.318383376460616
g,2009,ES,gdiincj992,0.324573485508633
g,2010,ES,gdiincj992,0.32054422440018
g,2011,ES,gdiincj992,0.319656592283003
g,2012,ES,gdiincj992,0.317096970536827
g,2013,ES,gdiincj992,0.321884871212603
g,2014,ES,gdiincj992,0.324883854635125
g,2015,ES,gdiincj992,0.331332845221859
g,2016,ES,gdiincj992,0.335599756806737
g,2017,ES,gdiincj992,0.325043967664978
g,2018,ES,gdiincj992,0.319056992920462
g,2019,ES,gdiincj992,0.315550725994267
g,2020,ES,gdiincj992,0.29595200307597
g,2021,ES,gdiincj992,0.337171973852117
g,2022,ES,gdiincj992,0.336780154537411
g,1981,ET,gdiincj992,0.528602518942093
g,1982,ET,gdiincj992,0.534736731640921
g,1983,ET,gdiincj992,0.541010742243493
g,1984,ET,gdiincj992,0.547360625671395
g,1985,ET,gdiincj992,0.556846434879635
g,1986,ET,gdiincj992,0.564899902954451
g,1987,ET,gdiincj992,0.573522158988332
g,1988,ET,gdiincj992,0.582795299793261
g,1989,ET,gdiincj992,0.590541854535509
g,1990,ET,gdiincj992,0.59918407347449
g,1991,ET,gdiincj992,0.611878593949598
g,1992,ET,gdiincj992,0.621277517673661
g,1993,ET,gdiincj992,0.630143293133699
g,1994,ET,gdiincj992,0.63194622825381
g,1995,ET,gdiincj992,0.644884854881866
g,1996,ET,gdiincj992,0.610988308621117
g,1997,ET,gdiincj992,0.574287988624874
g,1998,ET,gdiincj992,0.537267064595788
g,1999,ET,gdiincj992,0.509880438140435
g,2000,ET,gdiincj992,0.50182271063149
g,2001,ET,gdiincj992,0.490404615214341
g,2002,ET,gdiincj992,0.486720930194959
g,2003,ET,gdiincj992,0.496792228591286
g,2004,ET,gdiincj992,0.473024075766524
g,2005,ET,gdiincj992,0.500697731202635
g,2006,ET,gdiincj992,0.527704396518075
g,2007,ET,gdiincj992,0.530883062763159
g,2008,ET,gdiincj992,0.534530529720595
g,2009,ET,gdiincj992,0.535690008211155
g,2010,ET,gdiincj992,0.535869128667382
g,2011,ET,gdiincj992,0.538042982014961
g,2012,ET,gdiincj992,0.538282680406454
g,2013,ET,gdiincj992,0.54217206483794
g,2014,ET,gdiincj992,0.543134548547936
g,2015,ET,gdiincj992,0.544375179636562
g,2016,ET,gdiincj992,0.530590821520374
g,2017,ET,gdiincj992,0.538621248991083
g,2018,ET,gdiincj992,0.537673339226103
g,2019,ET,gdiincj992,0.539884203763121
g,2020,ET,gdiincj992,0.539992587671717
g,2021,ET,gdiincj992,0.539991890393692
g,2022,ET,gdiincj992,0.539991853650106
g,1981,FI,gdiincj992,0.235470533574565
g,1982,FI,gdiincj992,0.236273475063774
g,1983,FI,gdiincj992,0.232542942805559
g,1984,FI,gdiincj992,0.228587270868976
g,1985,FI,gdiincj992,0.237755425941164
g,1986,FI,gdiincj992,0.227203487053906
g,1987,FI,gdiincj992,0.249486739328398
g,1988,FI,gdiincj992,0.227636338313221
g,1989,FI,gdiincj992,0.225201694730109
g,1990,FI,gdiincj992,0.196400440837765
g,1991,FI,gdiincj992,0.158719465261157
g,1992,FI,gdiincj992,0.158610811849103
g,1993,FI,gdiincj992,0.165878947871925
g,1994,FI,gdiincj992,0.197416219229764
g,1995,FI,gdiincj992,0.199963712110854
g,1996,FI,gdiincj992,0.195304101876039
g,1997,FI,gdiincj992,0.225925708442828
g,1998,FI,gdiincj992,0.227711608323805
g,1999,FI,gdiincj992,0.230723466537727
g,2000,FI,gdiincj992,0.234334046510323
g,2001,FI,gdiincj992,0.247515759268492
g,2002,FI,gdiincj992,0.240599181985996
g,2003,FI,gdiincj992,0.285136008051783
g,2004,FI,gdiincj992,0.272786083545753
g,2005,FI,gdiincj992,0.248681843532161
g,2006,FI,gdiincj992,0.248400287726218
g,2007,FI,gdiincj992,0.250083799294678
g,2008,FI,gdiincj992,0.257544148776121
g,2009,FI,gdiincj992,0.241731263392208
g,2010,FI,gdiincj992,0.257787089453852
g,2011,FI,gdiincj992,0.253939554062435
g,2012,FI,gdiincj992,0.246899424487197
g,2013,FI,gdiincj992,0.240720091144182
g,2014,FI,gdiincj992,0.244411252949083
g,2015,FI,gdiincj992,0.25372075009766
g,2016,FI,gdiincj992,0.251689581200097
g,2017,FI,gdiincj992,0.259590831759022
g,2018,FI,gdiincj992,0.262906655138696
g,2019,FI,gdiincj992,0.260986971141119
g,2020,FI,gdiincj992,0.266958158734489
g,2021,FI,gdiincj992,0.2376624895563
g,2022,FI,gdiincj992,0.235463257059664
g,1981,FR,gdiincj992,0.300207547444325
g,1982,FR,gdiincj992,0.289392243024093
g,1983,FR,gdiincj992,0.293862772639525
g,1984,FR,gdiincj992,0.292802873955566
g,1985,FR,gdiincj992,0.303042581226963
g,1986,FR,gdiincj992,0.310823751437637
g,1987,FR,gdiincj992,0.317289636608617
g,1988,FR,gdiincj992,0.323900477779539
g,1989,FR,gdiincj992,0.327386429905566
g,1990,FR,gdiincj992,0.327013575296416
g,1991,FR,gdiincj992,0.317950971118311
g,1992,FR,gdiincj992,0.312981281102875
g,1993,FR,gdiincj992,0.311072552005797
g,1994,FR,gdiincj992,0.311476332444943
g,1995,FR,gdiincj992,0.311258371797155
g,1996,FR,gdiincj992,0.307740754569316
g,1997,FR,gdiincj992,0.307124750166931
g,1998,FR,gdiincj992,0.298703653351101
g,1999,FR,gdiincj992,0.293828260047444
g,2000,FR,gdiincj992,0.298073121724538
g,2001,FR,gdiincj992,0.298760417600871
g,2002,FR,gdiincj992,0.29189870008674
g,2003,FR,gdiincj992,0.292946774877063
g,2004,FR,gdiincj992,0.296581750467176
g,2005,FR,gdiincj992,0.292520882774142
g,2006,FR,gdiincj992,0.283737627992966
g,2007,FR,gdiincj992,0.292232769598593
g,2008,FR,gdiincj992,0.292243495106549
g,2009,FR,gdiincj992,0.276884682291836
g,2010,FR,gdiincj992,0.276756659889333
g,2011,FR,gdiincj992,0.279948280262332
g,2012,FR,gdiincj992,0.265976573591519
g,2013,FR,gdiincj992,0.262870671478872
g,2014,FR,gdiincj992,0.265312947239988
g,2015,FR,gdiincj992,0.278954161767082
g,2016,FR,gdiincj992,0.275453257209426
g,2017,FR,gdiincj992,0.274255105201391
g,2018,FR,gdiincj992,0.274169890577259
g,2019,FR,gdiincj992,0.2709051503107
g,2020,FR,gdiincj992,0.268847498799413
g,2021,FR,gdiincj992,0.274761764450581
g,2022,FR,gdiincj992,0.274761943257239
g,1981,GA,gdiincj992,0.549582880130053
g,1982,GA,gdiincj992,0.54947794162776
g,1983,GA,gdiincj992,0.557337462480923
g,1984,GA,gdiincj992,0.562453867681018
g,1985,GA,gdiincj992,0.556557890269509
g,1986,GA,gdiincj992,0.557242178055194
g,1987,GA,gdiincj992,0.596707194913183
g,1988,GA,gdiincj992,0.599331022139253
g,1989,GA,gdiincj992,0.606036193542728
g,1990,GA,gdiincj992,0.600285884743922
g,1991,GA,gdiincj992,0.591452210035623
g,1992,GA,gdiincj992,0.592076676504441
g,1993,GA,gdiincj992,0.596454517633077
g,1994,GA,gdiincj992,0.588916920795377
g,1995,GA,gdiincj992,0.571304463306619
g,1996,GA,gdiincj992,0.569517934432293
g,1997,GA,gdiincj992,0.608733875168269
g,1998,GA,gdiincj992,0.60567661442041
g,1999,GA,gdiincj992,0.610144440319246
g,2000,GA,gdiincj992,0.611595125807131
g,2001,GA,gdiincj992,0.608539954193063
g,2002,GA,gdiincj992,0.603748006956362
g,2003,GA,gdiincj992,0.601721356287126
g,2004,GA,gdiincj992,0.599368929077038
g,2005,GA,gdiincj992,0.607908222832439
g,2006,GA,gdiincj992,0.601790687710618
g,2007,GA,gdiincj992,0.600858991470325
g,2008,GA,gdiincj992,0.597408232198731
g,2009,GA,gdiincj992,0.589696206639545
g,2010,GA,gdiincj992,0.573162047041677
g,2011,GA,gdiincj992,0.565361959552435
g,2012,GA,gdiincj992,0.565881979307933
g,2013,GA,gdiincj992,0.557038402345835
g,2014,GA,gdiincj992,0.558648494799876
g,2015,GA,gdiincj992,0.555606822585883
g,2016,GA,gdiincj992,0.55074039771549
g,2017,GA,gdiincj992,0.546530267299735
g,2018,GA,gdiincj992,0.548163107206371
g,2019,GA,gdiincj992,0.547731456069089
g,2020,GA,gdiincj992,0.547128742687587
g,2021,GA,gdiincj992,0.547127075995288
g,2022,GA,gdiincj992,0.54712700907103
g,1981,GB,gdiincj992,0.246633936183941
g,1982,GB,gdiincj992,0.244302042684075
g,1983,GB,gdiincj992,0.249680892173547
g,1984,GB,gdiincj992,0.2553614221888
g,1985,GB,gdiincj992,0.258045199790791
g,1986,GB,gdiincj992,0.258334545413863
g,1987,GB,gdiincj992,0.265955715548212
g,1988,GB,gdiincj992,0.273258916160224
g,1989,GB,gdiincj992,0.274523723521615
g,1990,GB,gdiincj992,0.310857810022183
g,1991,GB,gdiincj992,0.31069941274052
g,1992,GB,gdiincj992,0.308436006959013
g,1993,GB,gdiincj992,0.308072469635093
g,1994,GB,gdiincj992,0.299980030492185
g,1995,GB,gdiincj992,0.297769629197344
g,1996,GB,gdiincj992,0.308887016093916
g,1997,GB,gdiincj992,0.30879805137155
g,1998,GB,gdiincj992,0.306044780394185
g,1999,GB,gdiincj992,0.319491342939287
g,2000,GB,gdiincj992,0.3022415979943
g,2001,GB,gdiincj992,0.305402350578429
g,2002,GB,gdiincj992,0.306825357305559
g,2003,GB,gdiincj992,0.308815494528357
g,2004,GB,gdiincj992,0.308929654410235
g,2005,GB,gdiincj992,0.30374727284341
g,2006,GB,gdiincj992,0.309983679652902
g,2007,GB,gdiincj992,0.311708482993915
g,2008,GB,gdiincj992,0.292686844328827
g,2009,GB,gdiincj992,0.299985610812769
g,2010,GB,gdiincj992,0.264605520797236
g,2011,GB,gdiincj992,0.27330968116917
g,2012,GB,gdiincj992,0.292070392079704
g,2013,GB,gdiincj992,0.303470926072617
g,2014,GB,gdiincj992,0.29201318619042
g,2015,GB,gdiincj992,0.284275153119466
g,2016,GB,gdiincj992,0.283116597050096
g,2017,GB,gdiincj992,0.276986730322662
g,2018,GB,gdiincj992,0.287575363628335
g,2019,GB,gdiincj992,0.296303089792115
g,2020,GB,gdiincj992,0.298242781639704
g,2021,GB,gdiincj992,0.267999221309596
g,2022,GB,gdiincj992,0.267199733417185
g,1981,GE,gdiincj992,0.557793361866203
g,1982,GE,gdiincj992,0.557922551929707
g,1983,GE,gdiincj992,0.558077362803985
g,1984,GE,gdiincj992,0.55824501654925
g,1985,GE,gdiincj992,0.558406648487008
g,1986,GE,gdiincj992,0.558441780900111
g,1987,GE,gdiincj992,0.558544770712516
g,1988,GE,gdiincj992,0.558648981580504
g,1989,GE,gdiincj992,0.557748608289856
g,1990,GE,gdiincj992,0.556856875991357
g,1991,GE,gdiincj992,0.557594757274131
g,1992,GE,gdiincj992,0.558838922323943
g,1993,GE,gdiincj992,0.558967867655554
g,1994,GE,gdiincj992,0.559776271340311
g,1995,GE,gdiincj992,0.535106351705707
g,1996,GE,gdiincj992,0.529227516836386
g,1997,GE,gdiincj992,0.541845443046569
g,1998,GE,gdiincj992,0.571082718952567
g,1999,GE,gdiincj992,0.547989537679655
g,2000,GE,gdiincj992,0.556508179364869
g,2001,GE,gdiincj992,0.539975557525679
g,2002,GE,gdiincj992,0.519392342659728
g,2003,GE,gdiincj992,0.509487871094038
g,2004,GE,gdiincj992,0.490270222601865
g,2005,GE,gdiincj992,0.509415400825446
g,2006,GE,gdiincj992,0.511243811967546
g,2007,GE,gdiincj992,0.528102964591454
g,2008,GE,gdiincj992,0.498117466855049
g,2009,GE,gdiincj992,0.471650531969701
g,2010,GE,gdiincj992,0.486604803146918
g,2011,GE,gdiincj992,0.517493029143225
g,2012,GE,gdiincj992,0.490367430127122
g,2013,GE,gdiincj992,0.515067738884056
g,2014,GE,gdiincj992,0.478274938583837
g,2015,GE,gdiincj992,0.47618972504084
g,2016,GE,gdiincj992,0.485425109964922
g,2017,GE,gdiincj992,0.499642139972877
g,2018,GE,gdiincj992,0.499288161713366
g,2019,GE,gdiincj992,0.499194743385033
g,2020,GE,gdiincj992,0.498673207633743
g,2021,GE,gdiincj992,0.478309417378071
g,2022,GE,gdiincj992,0.478309345724441
g,1981,GH,gdiincj992,0.547096982361463
g,1982,GH,gdiincj992,0.54612076241259
g,1983,GH,gdiincj992,0.547596086098553
g,1984,GH,gdiincj992,0.54759571767158
g,1985,GH,gdiincj992,0.545128334516139
g,1986,GH,gdiincj992,0.543529142608014
g,1987,GH,gdiincj992,0.542367513399046
g,1988,GH,gdiincj992,0.548501017538282
g,1989,GH,gdiincj992,0.555561725277295
g,1990,GH,gdiincj992,0.556783097715595
g,1991,GH,gdiincj992,0.565789394662938
g,1992,GH,gdiincj992,0.563418470114902
g,1993,GH,gdiincj992,0.562221871901933
g,1994,GH,gdiincj992,0.562565300060742
g,1995,GH,gdiincj992,0.562338649352109
g,1996,GH,gdiincj992,0.560882581975819
g,1997,GH,gdiincj992,0.559855375605443
g,1998,GH,gdiincj992,0.559738893330782
g,1999,GH,gdiincj992,0.564129858304909
g,2000,GH,gdiincj992,0.565186688481072
g,2001,GH,gdiincj992,0.568424044706695
g,2002,GH,gdiincj992,0.573313426304075
g,2003,GH,gdiincj992,0.575227458923013
g,2004,GH,gdiincj992,0.581565779192349
g,2005,GH,gdiincj992,0.578443165913672
g,2006,GH,gdiincj992,0.59358392002121
g,2007,GH,gdiincj992,0.59142132623856
g,2008,GH,gdiincj992,0.590673047164186
g,2009,GH,gdiincj992,0.584911730496385
g,2010,GH,gdiincj992,0.580386778221468
g,2011,GH,gdiincj992,0.57801640132049
g,2012,GH,gdiincj992,0.574629147896873
g,2013,GH,gdiincj992,0.587495774011165
g,2014,GH,gdiincj992,0.589928447800602
g,2015,GH,gdiincj992,0.592021186825381
g,2016,GH,gdiincj992,0.596321467318219
g,2017,GH,gdiincj992,0.594541879004396
g,2018,GH,gdiincj992,0.590437506301319
g,2019,GH,gdiincj992,0.590485771325218
g,2020,GH,gdiincj992,0.589969198907202
g,2021,GH,gdiincj992,0.589967461921081
g,2022,GH,gdiincj992,0.589967499465022
g,1981,GM,gdiincj992,0.637223151383516
g,1982,GM,gdiincj992,0.633019257851199
g,1983,GM,gdiincj992,0.631184135311667
g,1984,GM,gdiincj992,0.630481958866831
g,1985,GM,gdiincj992,0.634664408597679
g,1986,GM,gdiincj992,0.639098412065884
g,1987,GM,gdiincj992,0.640885741329036
g,1988,GM,gdiincj992,0.642970031009671
g,1989,GM,gdiincj992,0.643491233436432
g,1990,GM,gdiincj992,0.642800858336926
g,1991,GM,gdiincj992,0.644980630736256
g,1992,GM,gdiincj992,0.643806281885631
g,1993,GM,gdiincj992,0.644490702168167
g,1994,GM,gdiincj992,0.645836414187624
g,1995,GM,gdiincj992,0.646640369480608
g,1996,GM,gdiincj992,0.647951759111528
g,1997,GM,gdiincj992,0.648137864022267
g,1998,GM,gdiincj992,0.648899265431702
g,1999,GM,gdiincj992,0.648989431565031
g,2000,GM,gdiincj992,0.64922063392369
g,2001,GM,gdiincj992,0.648021039490345
g,2002,GM,gdiincj992,0.647298073625464
g,2003,GM,gdiincj992,0.646097746322056
g,2004,GM,gdiincj992,0.641062605190747
g,2005,GM,gdiincj992,0.637115918856651
g,2006,GM,gdiincj992,0.633169684626345
g,2007,GM,gdiincj992,0.636492289084877
g,2008,GM,gdiincj992,0.633725767358605
g,2009,GM,gdiincj992,0.630459231229921
g,2010,GM,gdiincj992,0.627752408402245
g,2011,GM,gdiincj992,0.61275103150534
g,2012,GM,gdiincj992,0.597804832626139
g,2013,GM,gdiincj992,0.584284468954177
g,2014,GM,gdiincj992,0.570943752859398
g,2015,GM,gdiincj992,0.558193599515583
g,2016,GM,gdiincj992,0.556124893145514
g,2017,GM,gdiincj992,0.553501303400875
g,2018,GM,gdiincj992,0.558142918843926
g,2019,GM,gdiincj992,0.558965147017585
g,2020,GM,gdiincj992,0.558206288787428
g,2021,GM,gdiincj992,0.558207780964739
g,2022,GM,gdiincj992,0.558207764128174
g,1981,GN,gdiincj992,0.603882610996223
g,1982,GN,gdiincj992,0.602016276437947
g,1983,GN,gdiincj992,0.607116525673348
g,1984,GN,gdiincj992,0.606038376551817
g,1985,GN,gdiincj992,0.604766149529295
g,1986,GN,gdiincj992,0.592031080638447
g,1987,GN,gdiincj992,0.586346584679291
g,1988,GN,gdiincj992,0.591178124399612
g,1989,GN,gdiincj992,0.589179063183645
g,1990,GN,gdiincj992,0.587860319196588
g,1991,GN,gdiincj992,0.594336507144716
g,1992,GN,gdiincj992,0.609718994496724
g,1993,GN,gdiincj992,0.621292853081744
g,1994,GN,gdiincj992,0.632968139363083
g,1995,GN,gdiincj992,0.629781222950328
g,1996,GN,gdiincj992,0.627897932292456
g,1997,GN,gdiincj992,0.624272697729666
g,1998,GN,gdiincj992,0.623217481399724
g,1999,GN,gdiincj992,0.620339147690164
g,2000,GN,gdiincj992,0.616690876685407
g,2001,GN,gdiincj992,0.611217373390211
g,2002,GN,gdiincj992,0.608389840607995
g,2003,GN,gdiincj992,0.602343968441634
g,2004,GN,gdiincj992,0.595351765350362
g,2005,GN,gdiincj992,0.585155339313694
g,2006,GN,gdiincj992,0.5731995784502
g,2007,GN,gdiincj992,0.568010176352322
g,2008,GN,gdiincj992,0.557765550440742
g,2009,GN,gdiincj992,0.545214795058095
g,2010,GN,gdiincj992,0.533530002462824
g,2011,GN,gdiincj992,0.524179292465446
g,2012,GN,gdiincj992,0.509555477711444
g,2013,GN,gdiincj992,0.506595288044533
g,2014,GN,gdiincj992,0.501414085407834
g,2015,GN,gdiincj992,0.495141057234096
g,2016,GN,gdiincj992,0.482385151095624
g,2017,GN,gdiincj992,0.479563521573308
g,2018,GN,gdiincj992,0.472391585250183
g,2019,GN,gdiincj992,0.470351175234888
g,2020,GN,gdiincj992,0.46954254155553
g,2021,GN,gdiincj992,0.469542519800417
g,2022,GN,gdiincj992,0.46954246982914
g,1981,GQ,gdiincj992,0.618580598722819
g,1982,GQ,gdiincj992,0.605380446328548
g,1983,GQ,gdiincj992,0.617934066947427
g,1984,GQ,gdiincj992,0.619926109106284
g,1985,GQ,gdiincj992,0.615162233961044
g,1986,GQ,gdiincj992,0.612492697116327
g,1987,GQ,gdiincj992,0.616424968297029
g,1988,GQ,gdiincj992,0.614501835180612
g,1989,GQ,gdiincj992,0.632712953395369
g,1990,GQ,gdiincj992,0.632623737637537
g,1991,GQ,gdiincj992,0.632397251278
g,1992,GQ,gdiincj992,0.632357093343025
g,1993,GQ,gdiincj992,0.632365429106869
g,1994,GQ,gdiincj992,0.631492029044921
g,1995,GQ,gdiincj992,0.631592796408651
g,1996,GQ,gdiincj992,0.630671929127416
g,1997,GQ,gdiincj992,0.629919332786866
g,1998,GQ,gdiincj992,0.616043922670087
g,1999,GQ,gdiincj992,0.624641611367725
g,2000,GQ,gdiincj992,0.618898139801967
g,2001,GQ,gdiincj992,0.613148440745181
g,2002,GQ,gdiincj992,0.598839792509784
g,2003,GQ,gdiincj992,0.608260427822259
g,2004,GQ,gdiincj992,0.607872981468866
g,2005,GQ,gdiincj992,0.601054613599011
g,2006,GQ,gdiincj992,0.595502749960447
g,2007,GQ,gdiincj992,0.599028683581695
g,2008,GQ,gdiincj992,0.596228542761837
g,2009,GQ,gdiincj992,0.580544468937093
g,2010,GQ,gdiincj992,0.598643498717877
g,2011,GQ,gdiincj992,0.602603663520245
g,2012,GQ,gdiincj992,0.599310110193731
g,2013,GQ,gdiincj992,0.600209745086573
g,2014,GQ,gdiincj992,0.5991221616598
g,2015,GQ,gdiincj992,0.593181639223998
g,2016,GQ,gdiincj992,0.608568155941644
g,2017,GQ,gdiincj992,0.610049438908863
g,2018,GQ,gdiincj992,0.611696455255334
g,2019,GQ,gdiincj992,0.610743341568384
g,2020,GQ,gdiincj992,0.610168896623218
g,2021,GQ,gdiincj992,0.610169888612191
g,2022,GQ,gdiincj992,0.610169858868076
g,1981,GR,gdiincj992,0.432550522325545
g,1982,GR,gdiincj992,0.427768023515881
g,1983,GR,gdiincj992,0.412687570561543
g,1984,GR,gdiincj992,0.410531915395332
g,1985,GR,gdiincj992,0.421528538238714
g,1986,GR,gdiincj992,0.413434283619587
g,1987,GR,gdiincj992,0.409206843986233
g,1988,GR,gdiincj992,0.402984424492995
g,1989,GR,gdiincj992,0.403414357120997
g,1990,GR,gdiincj992,0.395560426882728
g,1991,GR,gdiincj992,0.395292945580707
g,1992,GR,gdiincj992,0.39471934733692
g,1993,GR,gdiincj992,0.414433338864374
g,1994,GR,gdiincj992,0.425892859529188
g,1995,GR,gdiincj992,0.417990886123441
g,1996,GR,gdiincj992,0.41939586912973
g,1997,GR,gdiincj992,0.439888257265089
g,1998,GR,gdiincj992,0.443313622769857
